window_s,sigma_mult,max_hold_s,n,win_rate,mean_r,median_r,total_r,max_r,min_r,mean_mfe_r,mean_cost_r,median_hold_s,stop_rate,p_ge_1r,p_ge_2r,p_ge_3r,p_ge_5r,p_ge_10r,profit_factor,stratum
3,6.0,900,104,0.09615384615384616,-3.1845236030824164,-3.120723327896152,-331.1904547205713,20.642531904471394,-18.028505433090487,8.849846652209811,3.0796988619801158,32.0,0.7884615384615384,0.057692307692307696,0.04807692307692308,0.038461538461538464,0.038461538461538464,0.028846153846153848,0.1638051898157881,align_x_vol:with_trend|vol_extreme
3,6.0,3600,104,0.04807692307692308,-3.7232963114573483,-3.1616831368910594,-387.2228163915642,11.641891538050173,-18.028505433090487,13.541896354703916,3.0796988619801158,32.0,0.8846153846153846,0.04807692307692308,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.009615384615384616,0.06739485070059663,align_x_vol:with_trend|vol_extreme
3,6.0,14400,104,0.04807692307692308,-2.958616909981387,-3.1806458300795883,-307.6961586380642,52.37336365703355,-18.028505433090487,17.44475016966588,3.0796988619801158,32.0,0.9423076923076923,0.04807692307692308,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.2753651543770899,align_x_vol:with_trend|vol_extreme
3,6.0,86400,104,0.038461538461538464,-3.031107082408403,-3.211514752355487,-315.2351365704739,39.03286022179611,-18.028505433090487,38.894897573245835,3.0796988619801158,32.0,0.9615384615384616,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.2692652086916895,align_x_vol:with_trend|vol_extreme
5,4.0,900,191,0.1256544502617801,-2.1643033436056407,-2.5286366217709326,-413.3819386286774,38.341064505830985,-14.778470374779944,7.7552549797582175,2.2805437890279423,126.0,0.7329842931937173,0.09424083769633508,0.07853403141361257,0.06282722513089005,0.05235602094240838,0.020942408376963352,0.2513529534449231,align_x_vol:with_trend|vol_extreme
5,4.0,3600,191,0.06806282722513089,-2.581156118918618,-2.58546370251161,-493.00081871345606,26.650945060441337,-14.778470374779944,12.949800316459122,2.2805437890279423,126.0,0.8586387434554974,0.06282722513089005,0.05235602094240838,0.041884816753926704,0.02617801047120419,0.020942408376963352,0.17632478155823,align_x_vol:with_trend|vol_extreme
5,4.0,14400,191,0.05759162303664921,-2.4145572360575467,-2.594784954817442,-461.1804320869914,34.41404554682039,-14.778470374779944,21.058102165521223,2.2805437890279423,126.0,0.9319371727748691,0.05759162303664921,0.05759162303664921,0.05235602094240838,0.04712041884816754,0.041884816753926704,0.25642687943335346,align_x_vol:with_trend|vol_extreme
5,4.0,86400,189,0.031746031746031744,-2.3424379762387244,-2.662563741923815,-442.72077750911893,73.4573161713014,-14.778470374779944,38.95706739547624,2.292688644168203,125.0,0.9682539682539683,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.026455026455026454,0.021164021164021163,0.3024781951516259,align_x_vol:with_trend|vol_extreme
5,6.0,900,71,0.09859154929577464,-3.0680103364354445,-2.554102378156396,-217.82873388691655,6.41617823122812,-14.778470374779944,8.527579350955028,2.6405053406999865,51.0,0.7605633802816901,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.0,0.07581869053996468,align_x_vol:with_trend|vol_extreme
5,6.0,3600,71,0.08450704225352113,-3.1699737291967613,-2.7436963186359797,-225.06813477297004,16.486858994661006,-14.778470374779944,14.59839445102194,2.6405053406999865,51.0,0.8732394366197183,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.014084507042253521,0.014084507042253521,0.0976812977748074,align_x_vol:with_trend|vol_extreme
5,6.0,14400,71,0.07042253521126761,-3.0487119298675447,-2.8127155686677607,-216.45854702059566,18.151327645259943,-14.778470374779944,18.085227921605718,2.6405053406999865,51.0,0.9295774647887324,0.056338028169014086,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.1598214765319574,align_x_vol:with_trend|vol_extreme
5,6.0,86400,71,0.056338028169014086,-2.467826340387177,-2.8127155686677607,-175.21567016748958,40.79015936901604,-14.778470374779944,36.7875844133927,2.6405053406999865,51.0,0.9436619718309859,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.056338028169014086,0.04225352112676056,0.3263648315066064,align_x_vol:with_trend|vol_extreme
10,4.0,900,133,0.13533834586466165,-2.377224361336848,-2.3653669660526777,-316.1708400578008,6.811618960368028,-10.434492823063334,6.741620092548491,1.9819130531359153,170.0,0.7443609022556391,0.09022556390977443,0.05263157894736842,0.022556390977443608,0.015037593984962405,0.0,0.10203186002317723,align_x_vol:with_trend|vol_extreme
10,4.0,3600,133,0.09022556390977443,-2.4873630346702305,-2.475475066143462,-330.81928361114063,9.091795829820462,-10.434492823063334,12.597469082010978,1.9819130531359153,170.0,0.849624060150376,0.06766917293233082,0.05263157894736842,0.05263157894736842,0.03007518796992481,0.0,0.12617101989243887,align_x_vol:with_trend|vol_extreme
10,4.0,14400,133,0.08270676691729323,-2.1915514332478576,-2.4864190281528824,-291.47634062196505,30.91822952940506,-10.434492823063334,19.477628827059327,1.9819130531359153,170.0,0.9097744360902256,0.07518796992481203,0.07518796992481203,0.07518796992481203,0.06015037593984962,0.015037593984962405,0.2549698339305354,align_x_vol:with_trend|vol_extreme
10,4.0,86400,133,0.06015037593984962,-1.3687446691191336,-2.4972994607178127,-182.04304099284477,76.04736797836142,-10.434492823063334,36.50391960901147,1.9819130531359153,170.0,0.9398496240601504,0.05263157894736842,0.05263157894736842,0.045112781954887216,0.045112781954887216,0.03759398496240601,0.5438988761630705,align_x_vol:with_trend|vol_extreme
10,6.0,900,52,0.19230769230769232,-1.9027589603780224,-1.695732441224177,-98.94346593965716,9.57230474042677,-12.580970701942713,6.89128123636103,1.8933303785498041,531.0,0.6153846153846154,0.11538461538461539,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.0,0.18223610709072519,align_x_vol:with_trend|vol_extreme
10,6.0,3600,52,0.17307692307692307,-2.1487536023539784,-2.1667591565988253,-111.73518732240687,7.980898976594062,-12.580970701942713,11.307080246105293,1.8933303785498041,531.0,0.7692307692307693,0.11538461538461539,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.0,0.17861467154400876,align_x_vol:with_trend|vol_extreme
10,6.0,14400,52,0.15384615384615385,-1.582957733108675,-2.3110855457289574,-82.31380212165111,23.351662606525494,-12.580970701942713,13.332422525482084,1.8933303785498041,531.0,0.8461538461538461,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.07692307692307693,0.019230769230769232,0.4207929944922896,align_x_vol:with_trend|vol_extreme
10,6.0,86400,52,0.11538461538461539,0.026820619072312278,-2.3110855457289574,1.3946721917602385,53.31650383704747,-12.580970701942713,23.04987738849976,1.8933303785498041,531.0,0.8846153846153846,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.09615384615384616,0.09615384615384616,1.0095467015750927,align_x_vol:with_trend|vol_extreme
3,4.0,900,751,0.14380825565912117,-1.5468631874767536,-2.214400764732929,-1161.694253795042,73.90102200391978,-15.88579686628347,4.259693956455903,1.7742384532184556,313.0,0.6577896138482024,0.10252996005326231,0.07456724367509987,0.05459387483355526,0.03861517976031957,0.013315579227696404,0.2939589457899548,align_x_vol:with_trend|vol_high
3,4.0,3600,750,0.11333333333333333,-1.7026548688416747,-2.275598722810682,-1276.9911516312561,59.59819161919336,-15.88579686628347,8.149105721457598,1.7749309691961168,312.0,0.812,0.1,0.076,0.06,0.037333333333333336,0.016,0.3025523131361705,align_x_vol:with_trend|vol_high
3,4.0,14400,744,0.08198924731182795,-1.5913373868816638,-2.3316696928740637,-1183.955015839958,99.20789521304401,-15.88579686628347,16.549389428671535,1.7799159164333673,302.5,0.9045698924731183,0.07258064516129033,0.06586021505376344,0.056451612903225805,0.0456989247311828,0.03225806451612903,0.3926439843232388,align_x_vol:with_trend|vol_high
3,4.0,86400,734,0.02997275204359673,-1.1892525365869508,-2.3758737846661306,-872.9113618548218,113.61203161718997,-15.88579686628347,37.70549646785919,1.7835395089830541,291.0,0.9700272479564033,0.025885558583106268,0.025885558583106268,0.025885558583106268,0.025885558583106268,0.025885558583106268,0.5719937594061387,align_x_vol:with_trend|vol_high
3,6.0,900,238,0.15126050420168066,-1.8581146747154649,-2.3977049501795973,-442.2312925822806,25.03760169911262,-15.88579686628347,4.811126333107263,2.2297081799328393,328.0,0.6470588235294118,0.12184873949579832,0.09243697478991597,0.07563025210084033,0.04201680672268908,0.01680672268907563,0.2703468204510802,align_x_vol:with_trend|vol_high
3,6.0,3600,238,0.11764705882352941,-1.8025805998032096,-2.513521692714087,-429.0141827531639,31.991753456453115,-15.88579686628347,9.805050707852445,2.2297081799328393,328.0,0.8067226890756303,0.10084033613445378,0.08823529411764706,0.07983193277310924,0.06302521008403361,0.025210084033613446,0.362385808838221,align_x_vol:with_trend|vol_high
3,6.0,14400,237,0.11392405063291139,-1.2626247794552912,-2.5347221361916668,-299.242072730904,38.220909005837854,-15.88579686628347,15.1086784656656,2.234160548363804,324.0,0.8607594936708861,0.10970464135021098,0.10548523206751055,0.10126582278481013,0.09282700421940929,0.06751054852320675,0.5637973964873582,align_x_vol:with_trend|vol_high
3,6.0,86400,233,0.055793991416309016,0.1181706046865306,-2.6650632029844536,27.533750891961628,116.53813904765188,-15.88579686628347,34.10776849228715,2.2404112575245083,304.0,0.944206008583691,0.05150214592274678,0.05150214592274678,0.05150214592274678,0.05150214592274678,0.05150214592274678,1.0379914633914888,align_x_vol:with_trend|vol_high
5,4.0,900,528,0.13825757575757575,-1.7036062067323265,-2.261842481447778,-899.5040771546684,32.754478225590965,-11.460771018038708,4.814944641061538,1.8662754125277092,270.5,0.6666666666666666,0.10795454545454546,0.07765151515151515,0.06060606060606061,0.03787878787878788,0.011363636363636364,0.2615419597444494,align_x_vol:with_trend|vol_high
5,4.0,3600,528,0.10606060606060606,-1.7830223911525611,-2.3673712258576516,-941.4358225285523,59.59819161919336,-11.460771018038708,8.578404667904671,1.8662754125277092,270.5,0.8143939393939394,0.0928030303030303,0.06628787878787878,0.04924242424242424,0.03598484848484849,0.017045454545454544,0.30096970579248195,align_x_vol:with_trend|vol_high
5,4.0,14400,525,0.08761904761904762,-1.554826133488737,-2.398128345746009,-816.2837200815869,50.16554030958077,-11.460771018038708,16.704158909009422,1.8705122303863544,258.0,0.8933333333333333,0.08190476190476191,0.07809523809523809,0.07238095238095238,0.05714285714285714,0.04,0.41638284280805515,align_x_vol:with_trend|vol_high
5,4.0,86400,517,0.0367504835589942,-1.1212690702694894,-2.4666186614171792,-579.6961093293261,98.2576938244,-11.460771018038708,35.54034141475557,1.8769670919963741,244.0,0.9613152804642167,0.03288201160541586,0.03288201160541586,0.03288201160541586,0.03288201160541586,0.03288201160541586,0.6042410684147579,align_x_vol:with_trend|vol_high
5,6.0,900,170,0.18235294117647058,-1.610894265330047,-2.316749933801793,-273.852025106108,32.754478225590965,-11.460771018038708,5.453749978876486,2.137801877417582,330.0,0.6411764705882353,0.14705882352941177,0.1,0.08823529411764706,0.047058823529411764,0.01764705882352941,0.33627538724876316,align_x_vol:with_trend|vol_high
5,6.0,3600,170,0.15294117647058825,-1.1175418821263674,-2.420190775335705,-189.98211996148245,59.59819161919336,-11.460771018038708,10.402205932117683,2.137801877417582,330.0,0.7647058823529411,0.1411764705882353,0.11764705882352941,0.09411764705882353,0.07647058823529412,0.03529411764705882,0.5750520714037368,align_x_vol:with_trend|vol_high
5,6.0,14400,170,0.1411764705882353,-0.7724146213594941,-2.4662697625587007,-131.310485631114,38.220909005837854,-11.460771018038708,15.92457563784243,2.137801877417582,330.0,0.8294117647058824,0.13529411764705881,0.12941176470588237,0.12941176470588237,0.11176470588235295,0.07058823529411765,0.7169515126302504,align_x_vol:with_trend|vol_high
5,6.0,86400,166,0.09036144578313253,1.1281934069236954,-2.539912224058339,187.28010554933343,98.2576938244,-11.460771018038708,30.175826994750544,2.156791589837339,316.5,0.9096385542168675,0.08433734939759036,0.08433734939759036,0.08433734939759036,0.08433734939759036,0.08433734939759036,1.3845538124642558,align_x_vol:with_trend|vol_high
10,4.0,900,349,0.2177650429799427,-1.2474433555900062,-2.116582165219766,-435.3577311009122,34.84257695655881,-13.036819921842676,4.455219498641311,1.7459624702111296,440.0,0.5959885386819485,0.1518624641833811,0.09169054441260745,0.07736389684813753,0.04297994269340974,0.02005730659025788,0.3856332250686708,align_x_vol:with_trend|vol_high
10,4.0,3600,349,0.14326647564469913,-1.271834603838354,-2.2531984797222098,-443.8702767395855,59.59819161919336,-13.036819921842676,8.475117920771636,1.7459624702111296,440.0,0.8051575931232091,0.12893982808022922,0.08882521489971347,0.07163323782234957,0.054441260744985676,0.02865329512893983,0.46439100442761455,align_x_vol:with_trend|vol_high
10,4.0,14400,348,0.11494252873563218,-0.8842524857896829,-2.274439412659185,-307.71986505480965,63.52247755490018,-13.036819921842676,16.72022456011163,1.7476046127640517,435.5,0.8706896551724138,0.10919540229885058,0.10057471264367816,0.09482758620689655,0.08045977011494253,0.05747126436781609,0.6455331677005024,align_x_vol:with_trend|vol_high
10,4.0,86400,340,0.058823529411764705,0.12800927405942872,-2.3166623645270494,43.52315318020576,117.04410162274108,-13.036819921842676,35.97609419527022,1.7533446275944229,414.0,0.9411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.05588235294117647,1.0479527714452248,align_x_vol:with_trend|vol_high
10,6.0,900,104,0.25961538461538464,-1.1198616912896795,-1.8840885216974872,-116.46561589412667,19.12572947158591,-9.689252956879985,4.5961490947345895,1.852650371793201,900.0,0.47115384615384615,0.19230769230769232,0.1346153846153846,0.11538461538461539,0.057692307692307696,0.009615384615384616,0.4442723796702178,align_x_vol:with_trend|vol_high
10,6.0,3600,103,0.22330097087378642,-1.2212382271084399,-2.199939692475765,-125.7875373921693,19.781089610916823,-9.689252956879985,8.734789673338796,1.859957656956242,935.0,0.7281553398058253,0.18446601941747573,0.13592233009708737,0.1262135922330097,0.08737864077669903,0.019417475728155338,0.47950677171038075,align_x_vol:with_trend|vol_high
10,6.0,14400,103,0.1941747572815534,-0.7865363623683572,-2.2160186792945136,-81.0132453239408,37.64301404218049,-9.689252956879985,15.131365756549974,1.859957656956242,935.0,0.7864077669902912,0.18446601941747573,0.17475728155339806,0.1553398058252427,0.0970873786407767,0.06796116504854369,0.679246998174164,align_x_vol:with_trend|vol_high
10,6.0,86400,101,0.12871287128712872,2.178806766842891,-2.311564863799761,220.059483451132,103.81041955995242,-9.689252956879985,30.569137302616824,1.8785139340437917,931.0,0.8712871287128713,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.1188118811881188,1.8261704802710863,align_x_vol:with_trend|vol_high
3,4.0,900,2508,0.15231259968102073,-1.1947638181964555,-1.839052062208642,-2996.46765603671,26.111217573980916,-7.243182807373737,2.026819222717491,1.3463561758798295,900.0,0.4700956937799043,0.08811802232854865,0.05342902711323764,0.04226475279106858,0.022727272727272728,0.007575757575757576,0.24757312897754022,align_x_vol:with_trend|vol_normal
3,4.0,3600,2481,0.15558242644095122,-1.1646628003499846,-2.1115044451610023,-2889.528407668312,53.52066520868091,-7.243182807373737,4.040335023771482,1.3482877467554533,1031.0,0.6972994760177348,0.1124546553808948,0.08383716243450222,0.06408706166868199,0.04070939137444579,0.015316404675534058,0.3654658917189227,align_x_vol:with_trend|vol_normal
3,4.0,14400,2454,0.13039934800325997,-0.8827007137949351,-2.1386298511519235,-2166.1475516527707,84.89977494252655,-7.243182807373737,8.048379400454467,1.3485901534701388,1012.5,0.8382233088834555,0.11572942135289324,0.09942950285248574,0.07905460472697637,0.05908720456397718,0.03015484922575387,0.5675964094649704,align_x_vol:with_trend|vol_normal
3,4.0,86400,2318,0.028904227782571183,-1.0784067445964995,-2.176147961870204,-2499.746833974686,138.46147519375756,-7.269404391278078,24.505840178569215,1.3533771941490333,854.0,0.9706643658326143,0.027610008628127698,0.025884383088869714,0.02545297670405522,0.02459016393442623,0.02070750647109577,0.5394230154042695,align_x_vol:with_trend|vol_normal
3,6.0,900,907,0.1256890848952591,-1.3877091559414083,-1.8192322709245219,-1258.6522044388573,26.111217573980916,-7.243182807373737,2.036681610274608,1.5159523389983585,900.0,0.4531422271223815,0.07497243660418963,0.04851157662624035,0.03969128996692393,0.015435501653803748,0.007717750826901874,0.2078266478530255,align_x_vol:with_trend|vol_normal
3,6.0,3600,895,0.15418994413407822,-1.3183303221906983,-2.1229977669836697,-1179.905638360675,37.58213438642764,-7.243182807373737,3.7952091353028092,1.519127024200664,1164.0,0.659217877094972,0.11508379888268157,0.07932960893854749,0.05698324022346369,0.035754189944134075,0.01564245810055866,0.320054566400828,align_x_vol:with_trend|vol_normal
3,6.0,14400,882,0.13945578231292516,-1.1152298138970254,-2.1767589428623193,-983.6326958571764,81.84802673614078,-7.243182807373737,7.112089129191064,1.518839917112261,1118.5,0.8072562358276644,0.11564625850340136,0.10317460317460317,0.08049886621315193,0.05442176870748299,0.02947845804988662,0.47860286982121636,align_x_vol:with_trend|vol_normal
3,6.0,86400,831,0.02527075812274368,-1.505612822271638,-2.2647133495438747,-1251.1642553077313,75.0117774801459,-8.283225364473253,22.143621254940197,1.5296552335170668,938.0,0.97352587244284,0.024067388688327317,0.02286401925391095,0.02286401925391095,0.021660649819494584,0.01684717208182912,0.4060958554143095,align_x_vol:with_trend|vol_normal
5,4.0,900,1706,0.16060961313012895,-1.1495623389602747,-1.7231901936032592,-1961.1533502662285,26.111217573980916,-8.298739565499043,2.2635201767356943,1.4054280223835653,900.0,0.44958968347010553,0.09613130128956623,0.06213364595545135,0.04689331770222743,0.02637749120750293,0.008792497069167644,0.2792283322930737,align_x_vol:with_trend|vol_normal
5,4.0,3600,1684,0.1680522565320665,-1.1322877782799032,-2.1189272879134906,-1906.7726186233572,46.005958879377495,-8.298739565499043,4.151848819674121,1.4082916809716366,1159.5,0.6733966745843231,0.12054631828978622,0.08788598574821853,0.0688836104513064,0.040380047505938245,0.0166270783847981,0.386322798265373,align_x_vol:with_trend|vol_normal
5,4.0,14400,1658,0.14294330518697226,-0.8432054820524766,-2.1613834242174104,-1398.0346892430061,84.89977494252655,-8.298739565499043,8.419256994170551,1.411056322455066,1110.0,0.8202653799758746,0.12665862484921592,0.10313630880579011,0.08202653799758745,0.0609167671893848,0.033172496984318456,0.5912044100829975,align_x_vol:with_trend|vol_normal
5,4.0,86400,1563,0.028790786948176585,-1.2253696411613955,-2.2243912135970807,-1915.252749135261,116.97115667935479,-8.298739565499043,24.440536449558508,1.416782909433451,947.0,0.9705694177863083,0.026871401151631478,0.025591810620601407,0.02431222008957134,0.023672424824056303,0.019193857965451054,0.4900143723007922,align_x_vol:with_trend|vol_normal
5,6.0,900,582,0.14604810996563575,-1.4198159909555128,-1.8608580425272416,-826.3329067361085,17.850835413531836,-10.218476627807965,2.1052821143000005,1.592602969213187,900.0,0.4570446735395189,0.07731958762886598,0.05326460481099656,0.041237113402061855,0.024054982817869417,0.00859106529209622,0.21248366444829211,align_x_vol:with_trend|vol_normal
5,6.0,3600,575,0.14956521739130435,-1.3899718573673803,-2.137967626725905,-799.2338179862436,30.683563113445143,-10.218476627807965,3.662079884471936,1.593695188973363,1155.0,0.6556521739130434,0.10956521739130434,0.0782608695652174,0.05565217391304348,0.034782608695652174,0.019130434782608695,0.310542188838483,align_x_vol:with_trend|vol_normal
5,6.0,14400,567,0.13756613756613756,-1.2383257910329482,-2.201150548804732,-702.1307235156816,40.25392438789986,-10.218476627807965,6.9560476555604085,1.6012298501454583,1111.0,0.8077601410934744,0.10758377425044091,0.08994708994708994,0.07407407407407407,0.05291005291005291,0.026455026455026454,0.44228825051123904,align_x_vol:with_trend|vol_normal
5,6.0,86400,533,0.024390243902439025,-1.6891559872021333,-2.285836736738296,-900.3201411787371,74.83114700261667,-10.218476627807965,19.241409291105246,1.6032202197398453,904.0,0.9737335834896811,0.020637898686679174,0.01876172607879925,0.016885553470919325,0.016885553470919325,0.0150093808630394,0.35124109418041505,align_x_vol:with_trend|vol_normal
10,4.0,900,1012,0.1976284584980237,-0.9224176431930221,-1.6137311907510683,-933.4866549113384,26.06552464396061,-7.817393579718322,2.7057736970677486,1.4230912378083846,900.0,0.42292490118577075,0.11956521739130435,0.08300395256916997,0.06027667984189723,0.038537549407114624,0.01383399209486166,0.39996828728271394,align_x_vol:with_trend|vol_normal
10,4.0,3600,999,0.1991991991991992,-0.876059653580491,-2.108449978966299,-875.1835939269105,38.89793486101498,-8.149114013564324,4.775072356832192,1.4255505380506441,1373.0,0.6456456456456456,0.15315315315315314,0.11811811811811812,0.0920920920920921,0.057057057057057055,0.02002002002002002,0.511671091029029,align_x_vol:with_trend|vol_normal
10,4.0,14400,978,0.15439672801635992,-0.7542302017465553,-2.150544535537665,-737.6371373081311,80.0671629251131,-8.149114013564324,8.650970065749336,1.4277966355543217,1306.5,0.8087934560327198,0.130879345603272,0.11349693251533742,0.09202453987730061,0.06850715746421268,0.03987730061349693,0.6323478494804822,align_x_vol:with_trend|vol_normal
10,4.0,86400,922,0.03036876355748373,-1.4276592719804566,-2.227054379721865,-1316.301848765981,75.07696591917599,-8.149114013564324,24.053411928370448,1.4295492820359326,1107.5,0.9674620390455532,0.026030368763557483,0.024945770065075923,0.024945770065075923,0.0227765726681128,0.01843817787418655,0.41054381089432923,align_x_vol:with_trend|vol_normal
10,6.0,900,289,0.22491349480968859,-1.0212609295760746,-1.5103157237633282,-295.14440864748553,18.61940392244062,-10.57662369302593,2.6585222933049493,1.553701946890188,900.0,0.370242214532872,0.1314878892733564,0.07958477508650519,0.05536332179930796,0.031141868512110725,0.010380622837370242,0.34942802528756806,align_x_vol:with_trend|vol_normal
10,6.0,3600,287,0.22996515679442509,-0.9388915503080916,-2.1094221660538848,-269.4618749384223,32.00464528152296,-10.57662369302593,4.141674746011843,1.5604010761510203,1918.0,0.6167247386759582,0.17073170731707318,0.1289198606271777,0.0975609756097561,0.05574912891986063,0.017421602787456445,0.48941404749425904,align_x_vol:with_trend|vol_normal
10,6.0,14400,281,0.199288256227758,-0.46787679850267,-2.161174698607782,-131.47338037925027,37.82856288484988,-10.57662369302593,7.576854511234119,1.5703311203629813,1849.0,0.7651245551601423,0.16370106761565836,0.1494661921708185,0.11743772241992882,0.099644128113879,0.05693950177935943,0.7729319780080591,align_x_vol:with_trend|vol_normal
10,6.0,86400,261,0.034482758620689655,-1.6995818760386083,-2.3200871548006505,-443.5908696460768,74.34987191450254,-10.57662369302593,15.318842201971057,1.5483027388441923,1344.0,0.9578544061302682,0.02681992337164751,0.02681992337164751,0.02681992337164751,0.022988505747126436,0.019157088122605363,0.3285745674248634,align_x_vol:with_trend|vol_normal
3,4.0,900,5642,0.13080467919177596,-1.3066733035347136,-1.5508786391108829,-7372.250778542853,10.989757077758728,-15.88579686628347,1.3138582731920225,1.2798246518459313,900.0,0.41687344913151364,0.05902162353775257,0.03013115916341723,0.017192484934420417,0.005848989719957462,0.0005317263381779511,0.12431704067736338,selection:control
3,4.0,3600,5596,0.15832737669764116,-1.347178570004272,-2.108793162651035,-7538.811277743906,17.408033217815138,-15.88579686628347,2.542647978386414,1.2807628731677136,1406.5,0.6526090064331665,0.1009649749821301,0.06683345246604717,0.044496068620443176,0.02055039313795568,0.0026804860614724805,0.21867603164624239,selection:control
3,4.0,14400,5536,0.12554190751445088,-1.3434879974800382,-2.131905638978579,-7437.549554049492,34.88111885533063,-15.88579686628347,5.2102498412797065,1.2819919166483023,1362.5,0.828757225433526,0.10061416184971098,0.08453757225433527,0.06719653179190752,0.04660404624277457,0.018966763005780346,0.323911785163839,selection:control
3,4.0,86400,5334,0.03843269591301087,-1.6950043583053591,-2.1614658923464414,-9041.153247200786,58.577873317452806,-15.88579686628347,13.021650339771243,1.2859452759146324,1205.5,0.9591301087364079,0.03393325834270716,0.0307461567304087,0.02962129733783277,0.027371578552680915,0.021934758155230598,0.25007735005454207,selection:control
3,6.0,900,2025,0.1091358024691358,-1.4732206262237912,-1.551004510045143,-2983.2717681031772,9.648923537742336,-15.88579686628347,1.2481791101838733,1.422827673874592,900.0,0.3985185185185185,0.04987654320987654,0.02419753086419753,0.014814814814814815,0.0019753086419753087,0.0,0.09157478018046421,selection:control
3,6.0,3600,2008,0.14741035856573706,-1.5279973174030312,-2.111188758462988,-3068.218613345287,11.275609206803999,-15.88579686628347,2.345871283373462,1.4246492498440142,1616.5,0.6205179282868526,0.08665338645418327,0.054282868525896415,0.03237051792828685,0.015438247011952191,0.00099601593625498,0.163468329298598,selection:control
3,6.0,14400,1977,0.12847749114820434,-1.4994559393570859,-2.161715940331746,-2964.4243921089587,23.783893471961978,-15.88579686628347,4.7450971116766425,1.427926715132712,1533.0,0.8052604957005564,0.09863429438543247,0.08649468892261002,0.06777946383409206,0.04400606980273141,0.014162873039959535,0.28152952460086805,selection:control
3,6.0,86400,1889,0.03970354685018528,-1.8773282000252252,-2.211138280302413,-3546.2729698476505,58.577873317452806,-15.88579686628347,12.115984278897459,1.4364599953433435,1323.0,0.9571201694017999,0.03493912122816305,0.0328215987294865,0.03229221810481736,0.028586553732133403,0.02223398623610376,0.21866682457582695,selection:control
5,4.0,900,3791,0.13136375626483776,-1.332346157051254,-1.5223316546716288,-5050.924281381304,10.665607634231359,-15.920912412998952,1.35544918074669,1.3340469536282455,900.0,0.4033236613030863,0.05908731205486679,0.030862569242943814,0.017937219730941704,0.0055394355051437616,0.0005275652862041678,0.12204298144952405,selection:control
5,4.0,3600,3763,0.16024448578262024,-1.3658078090547916,-2.1100070119203296,-5139.534785473181,17.408033217815138,-15.920912412998952,2.531555450082816,1.3354595433402479,1522.0,0.6372575073079989,0.1023119851182567,0.06510762689343609,0.04384799362211002,0.020993887855434493,0.0031889449906989105,0.21767724522570234,selection:control
5,4.0,14400,3713,0.132238082413143,-1.3544793765850367,-2.146783945757947,-5029.181925260241,30.06607388324944,-15.920912412998952,5.1193231611033525,1.33706875978666,1453.0,0.8184756261782925,0.10638297872340426,0.08645300296256396,0.06813897118233235,0.04740102343118772,0.01966065176407218,0.32809501408679403,selection:control
5,4.0,86400,3560,0.038202247191011236,-1.7173040246930922,-2.183039673496041,-6113.602327907408,60.00096427601584,-15.920912412998952,12.755196997073691,1.341518180243482,1293.0,0.9589887640449438,0.03342696629213483,0.03146067415730337,0.030056179775280897,0.027247191011235954,0.020224719101123594,0.25678661851946133,selection:control
5,6.0,900,1227,0.12224938875305623,-1.5051609815485965,-1.604424778761019,-1846.8325243601278,8.92093027812651,-15.920912412998952,1.3813166661565701,1.523910838607573,900.0,0.39853300733496333,0.05786471067644662,0.027709861450692746,0.016299918500407497,0.004074979625101874,0.0,0.1013307528376116,selection:control
5,6.0,3600,1220,0.15,-1.5547284233476675,-2.119190950920208,-1896.7686764841544,17.408033217815138,-15.920912412998952,2.429472301329423,1.525446884543515,1644.0,0.6114754098360655,0.09508196721311475,0.060655737704918035,0.038524590163934426,0.018852459016393444,0.002459016393442623,0.18123038202828873,selection:control
5,6.0,14400,1201,0.13072439633638636,-1.5512207250640973,-2.1941465699388956,-1863.016090801981,30.06607388324944,-15.920912412998952,4.759799860414319,1.5307096486539427,1541.0,0.8001665278934221,0.09825145711906745,0.08326394671107411,0.06910907577019151,0.04329725228975854,0.013322231473771857,0.2839043776529071,selection:control
5,6.0,86400,1146,0.04275741710296684,-1.8906279127878625,-2.2655770702717417,-2166.6595880548903,60.928822890003175,-15.920912412998952,11.79946485157156,1.537279704554232,1329.5,0.9546247818499127,0.03664921465968586,0.034031413612565446,0.03228621291448516,0.027923211169284468,0.02181500872600349,0.24299305018570208,selection:control
